date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Sides
1999-03-10,43.600706840524474,43.62735763932675,42.881135272863006,43.54740524291992,43.54740524291992,5232000,0,0,
1999-03-11,43.867204213113354,44.12038674046729,42.9077756884037,43.76060104370117,43.76060104370117,9688600,0,0,
1999-03-12,43.60069555885039,43.627346350756774,42.34810833925016,42.6945686340332,42.6945686340332,8743600,0,0,
1999-03-15,43.014374853337856,43.97380328872829,42.561311425514596,43.920501708984375,43.920501708984375,6369000,0,0,
1999-03-16,44.10705790192642,44.480168965749364,43.627343677011204,44.29361343383789,44.29361343383789,4905800,0,0,
1999-03-17,44.293637015602805,44.346938624526516,43.84057333975127,43.97382736206055,43.97382736206055,3965000,0,0,
1999-03-18,43.920517711662086,44.85329569704326,43.90719231187093,44.82664489746094,44.82664489746094,4848400,0,0,
1999-03-19,45.412950312094836,45.412950312094836,43.65399801127426,43.68064880371094,43.68064880371094,7160400,0,0,
1999-03-22,43.86721562367298,43.97381882081435,43.067691645112724,43.14764404296875,43.14764404296875,5024800,0,0,
1999-03-23,42.90779780486787,43.06770264140775,41.54860669427889,41.62855911254883,41.62855911254883,10962400,0,0,BUY
1999-03-24,42.00164622965243,43.067677859846654,41.36202725153589,43.0410270690918,43.0410270690918,8447000,0,0,
1999-03-25,43.707299272361766,44.613426208496094,43.42080325578988,44.613426208496094,44.613426208496094,8133800,0,0,
1999-03-26,44.240319763404734,44.746684869130455,43.947161017984584,44.13371658325195,44.13371658325195,8256200,0,0,
1999-03-29,44.66674455229219,45.759427444084544,44.400236529903815,45.7327766418457,45.7327766418457,5113800,0,0,
1999-03-30,45.679460359850964,46.05257147130832,45.22639686736702,45.4129524230957,45.4129524230957,4940600,0,0,
1999-03-31,46.159185040345,46.212486639698746,44.613438659086334,44.7466926574707,44.7466926574707,8256600,0,0,
1999-04-01,46.052573561251094,46.10587515102106,44.933240176081796,45.67946243286133,45.67946243286133,8715800,0,0,
1999-04-05,46.41902778814505,47.398444622486565,46.132531707351276,47.331817626953125,47.331817626953125,5697200,0,0,
1999-04-06,47.27851521684133,47.944785160708875,46.878753250520795,47.42509460449219,47.42509460449219,7522400,0,0,
1999-04-07,47.86482270829451,47.97142587690987,45.91931488106428,46.932044982910156,46.932044982910156,11923600,0,0,SELL
1999-04-08,46.852104569556005,47.5316999430052,45.8926758070395,47.30516815185547,47.30516815185547,7952400,0,0,
1999-04-09,47.22520509145295,47.70491936439095,47.091951126747944,47.59831619262695,47.59831619262695,4946800,0,0,
1999-04-12,46.4789759346705,47.59830907071188,46.42567435676377,47.278499603271484,47.278499603271484,10934000,0,0,
1999-04-13,47.57167877197266,47.67828197370257,46.26578955078125,46.63890075683594,46.63890075683594,9962200,0,0,
1999-04-14,47.22521774924013,47.27851934940857,44.78000684151282,45.039852142333984,45.039852142333984,21253800,0,0,
1999-04-15,45.19975320846103,45.72610646663739,43.600705335520196,45.65281677246094,45.65281677246094,17650600,0,0,
1999-04-16,45.54623058683816,45.54623058683816,44.0804361560154,44.32029342651367,44.32029342651367,17274000,0,0,
1999-04-19,44.61342914954345,44.98654026548945,41.79510768445132,42.24150848388672,42.24150848388672,19460600,0,0,BUY
1999-04-20,42.05496983466363,43.54741489850468,41.655207763991925,43.20095443725586,43.20095443725586,17413600,0,0,
1999-04-21,43.60069491987997,45.35964715992402,43.01437750653195,45.3329963684082,45.3329963684082,10940400,0,0,
1999-04-22,45.759417002721044,46.692194868239525,45.459595545947245,46.55894088745117,46.55894088745117,13630600,0,0,
1999-04-23,46.31908385282182,47.5183696833034,45.83936952062919,47.17190933227539,47.17190933227539,7064400,0,0,
1999-04-26,47.49171658634037,48.61104997389722,47.33847451542485,48.25792694091797,48.25792694091797,5421000,0,0,
1999-04-27,48.611030856746,48.85088791689442,46.912043347361376,47.518348693847656,47.518348693847656,16482800,0,0,SELL
1999-04-28,47.118625849104646,47.278530687959076,45.686145001033736,45.8926887512207,45.8926887512207,7676800,0,0,
1999-04-29,45.67947037940282,45.94597837461521,44.56013679951081,45.51956558227539,45.51956558227539,19148200,0,0,
1999-04-30,46.159185466133906,46.399042665438294,44.187026271853355,45.81272506713867,45.81272506713867,15295200,0,0,
1999-05-03,45.679448606256855,45.86600411398369,44.80663533796344,45.572845458984375,45.572845458984375,11109800,0,0,
1999-05-04,45.65279115755078,46.37236229663652,44.58675984038672,44.853267669677734,44.853267669677734,15428400,0,0,
1999-05-05,44.87993147518946,46.21247100830078,43.520741151415905,46.21247100830078,46.21247100830078,12642600,0,0,
1999-05-06,45.78609650553093,46.18585869853615,44.107095294909016,44.53350830078125,44.53350830078125,15173400,0,0,
1999-05-07,44.933238557798674,45.306349672750734,43.973809976493364,45.173095703125,45.173095703125,16430400,0,0,
1999-05-10,45.46625870410527,45.932647641574114,44.933242775569454,45.626163482666016,45.626163482666016,10604200,0,0,
1999-05-11,45.99926572671356,46.585583134585924,45.732757814044305,46.345726013183594,46.345726013183594,8800800,0,0,
1999-05-12,46.5589457810093,47.46507294560822,45.199755034110915,47.30516815185547,47.30516815185547,12507400,0,0,
1999-05-13,47.678277191967965,47.75822958524684,46.21248331518863,46.425689697265625,46.425689697265625,9864000,0,0,
1999-05-14,45.51956807109192,46.05258409065974,45.19975845935123,45.54621887207031,45.54621887207031,12205400,0,0,
1999-05-17,45.14646730287302,46.50565846724523,44.70006628320176,46.36574172973633,46.36574172973633,9906800,0,0,
1999-05-18,46.31906532745714,46.585573183196246,45.62614490253546,46.15916061401367,46.15916061401367,9267800,0,0,
1999-05-19,46.34574163258755,46.825456037065166,45.626170025871126,46.798805236816406,46.798805236816406,7985600,0,0,
1999-05-20,46.898738902408475,46.898738902408475,45.43960780145274,45.51289749145508,45.51289749145508,5997200,0,0,
1999-05-21,45.652810137322604,45.78606410736733,44.853286317054256,45.093143463134766,45.093143463134766,10958600,0,0,
1999-05-24,45.17309140262638,45.25304377679033,43.65399629351152,43.9471549987793,43.9471549987793,9569800,0,0,
1999-05-25,43.89385197080415,44.5334709430563,42.321455330684266,42.50801086425781,42.50801086425781,17771200,0,0,
1999-05-26,43.06767992843903,43.86720368948678,41.735140326692765,43.693973541259766,43.693973541259766,26772000,0,0,BUY
1999-05-27,43.52073015019716,44.28694018805274,42.96106368776351,43.65398406982422,43.65398406982422,23334800,0,0,
1999-05-28,43.92051356776699,44.613434291530304,43.360846829342776,44.37357711791992,44.37357711791992,12969800,0,0,
1999-06-01,44.293627928750226,44.5068343207057,43.14764357198954,43.38750076293945,43.38750076293945,6960200,0,0,
1999-06-02,43.36084042672699,44.34691977263289,42.27482060657387,44.12038803100586,44.12038803100586,11996600,0,0,
1999-06-03,44.4535195126253,44.4535195126253,43.22758312318839,43.49409103393555,43.49409103393555,11147800,0,0,
1999-06-04,43.81391451333281,44.979886995059275,43.81391451333281,44.82664489746094,44.82664489746094,12987200,0,0,
1999-06-07,45.13979498286128,46.04592223270174,45.03985447736417,45.75942611694336,45.75942611694336,11491800,0,0,
1999-06-08,45.866013443740606,46.079219781654565,44.3802317764027,44.613426208496094,44.613426208496094,8134800,0,0,
1999-06-09,44.77333221256243,45.48624092487555,44.746681419578756,45.359649658203125,45.359649658203125,8384400,0,0,
1999-06-10,44.87993437949828,45.14644230336704,44.30027964508374,44.83995819091797,44.83995819091797,9392400,0,0,
1999-06-11,45.146453245044405,45.19309214302482,43.76061170505485,44.16037368774414,44.16037368774414,16567600,0,0,
1999-06-14,44.32025641110353,44.32025641110353,43.22757420253152,43.3275146484375,43.3275146484375,14136800,0,0,
1999-06-15,43.434148571707986,44.233672705563635,43.30755725051418,43.97382736206055,43.97382736206055,9147800,0,0,
1999-06-16,45.066506499738374,46.232479095458984,45.01320489536258,46.232479095458984,46.232479095458984,15060200,0,0,
1999-06-17,45.626161442651174,46.95870120441084,45.626161442651174,46.7454948425293,46.7454948425293,16278200,0,0,
1999-06-18,46.31907922699286,47.09195224056179,46.239126846278836,46.95869827270508,46.95869827270508,5392800,0,0,
1999-06-21,47.278508795015505,48.39117945014059,47.19855641261131,48.36452865600586,48.36452865600586,10565200,0,0,
1999-06-22,48.07803039550781,48.69099863225763,46.9053955078125,46.9053955078125,46.9053955078125,10862800,0,0,
1999-06-23,46.91205788165468,47.75822055044749,46.6122364635785,47.644954681396484,47.644954681396484,9607000,0,0,
1999-06-24,47.62497149617275,47.65162229163787,46.47898729117251,46.698856353759766,46.698856353759766,14988800,0,0,
1999-06-25,47.012011962890625,47.38512316894531,46.212487949916294,46.63890075683594,46.63890075683594,8635600,0,0,
1999-06-28,47.038642399942546,47.81151527790194,46.652205960962846,47.74488830566406,47.74488830566406,7666200,0,0,
1999-06-29,47.704921756021776,48.58439796716631,47.465064607527815,48.39784240722656,48.39784240722656,9000400,0,0,
1999-06-30,48.44448248993549,51.11622468199492,47.87149039887037,49.144065856933594,49.144065856933594,19467600,0,0,
1999-07-01,49.30397319305691,49.75703673050662,48.45114771079863,49.477203369140625,49.477203369140625,6822600,0,0,
1999-07-02,49.46388121259973,50.1568019623452,49.46388121259973,50.10350036621094,50.10350036621094,3302000,0,0,
1999-07-06,50.370016690239915,50.87638193739048,49.51719101082845,49.78369903564453,49.78369903564453,8794800,0,0,
1999-07-07,49.75704806606633,50.07685769477163,49.41058763496892,49.863651275634766,49.863651275634766,10520000,0,0,
1999-07-08,49.86364111719252,50.736454717720605,49.62378394452831,50.529911041259766,50.529911041259766,11225000,0,0,
1999-07-09,50.71646819749638,51.08957936657938,50.34335702841338,51.036277770996094,51.036277770996094,4206800,0,0,
1999-07-12,51.222846700513145,51.48935474786233,50.476624167935434,50.76978302001953,50.76978302001953,7816200,0,0,
1999-07-13,50.529911041259766,50.71646661999859,50.130149086819415,50.529911041259766,50.529911041259766,6230000,0,0,
1999-07-14,51.03627741390917,51.48934097319714,50.31670587856946,51.389400482177734,51.389400482177734,6909400,0,0,
1999-07-15,51.569279507032284,51.8624382019043,51.282783509770994,51.8624382019043,51.8624382019043,6539800,0,0,
1999-07-16,51.889103337849235,52.63532567655482,51.869115239491045,52.342166900634766,52.342166900634766,4913800,0,0,SELL
1999-07-19,52.55537303092548,52.55537303092548,51.602607013757336,51.80915069580078,51.80915069580078,6833000,0,0,
1999-07-20,51.17618642432477,51.24947610674471,49.67707928391687,49.810333251953125,49.810333251953125,14837400,0,0,
1999-07-21,49.9169436140944,50.48327305979622,49.51718165242253,50.05019760131836,50.05019760131836,10980400,0,0,
1999-07-22,50.050178234995,50.050178234995,48.63768651696799,48.77760314941406,48.77760314941406,15148400,0,0,
1999-07-23,49.14405743671257,49.35060106205667,48.344533725703144,48.85089874267578,48.85089874267578,12115000,0,0,
1999-07-26,48.18463097216032,48.717646801498375,47.571662768421554,47.651615142822266,47.651615142822266,10720000,0,0,
1999-07-27,48.611053466796875,49.357275778787184,48.19796611551653,48.611053466796875,48.611053466796875,13732800,0,0,
1999-07-28,49.19737142528765,49.836990555410566,48.564414994436845,49.563819885253906,49.563819885253906,10161800,0,0,
1999-07-29,48.63770574003786,49.03746770502447,48.024737393725054,48.504451751708984,48.504451751708984,13033800,0,0,
1999-07-30,48.717662446871444,49.25067844738426,48.191309146365036,48.26459884643555,48.26459884643555,10947400,0,0,
1999-08-02,48.34453491092653,49.30396338765935,47.944773045621176,48.13132858276367,48.13132858276367,9642400,0,0,
1999-08-03,48.790941706404006,48.797604404984696,47.11860436265044,47.81818771362305,47.81818771362305,13005000,0,0,
1999-08-04,47.81818087347622,48.17796654536806,46.912053996119006,46.952030181884766,46.952030181884766,13227600,0,0,
1999-08-05,46.958712952282525,47.698272705078125,45.83937927237568,47.698272705078125,47.698272705078125,18695200,0,0,
1999-08-06,47.35845275680684,48.23792880687697,46.85208775828161,47.18522262573242,47.18522262573242,12392200,0,0,
1999-08-09,47.358461825534896,47.49171579803218,46.485648305677685,46.57892608642578,46.57892608642578,7983400,0,0,
1999-08-10,46.45231925532669,46.792116771394056,45.146430762205064,46.15916061401367,46.15916061401367,16767200,0,0,BUY
1999-08-11,46.98535533668343,47.75822845339575,46.27910921279114,47.67827606201172,47.67827606201172,13101400,0,0,
1999-08-12,47.86484821889196,48.18465789518745,47.01202241543731,47.11862564086914,47.11862564086914,12715000,0,0,
1999-08-13,48.10469102730273,49.22402455813194,48.0247386322435,49.17072296142578,49.17072296142578,14342600,0,0,
1999-08-16,49.14406983111074,49.73038736705675,48.82426026604928,49.563819885253906,49.563819885253906,11470600,0,0,
1999-08-17,49.99688880720389,50.050190394418394,48.90420626930658,49.810333251953125,49.810333251953125,11408400,0,0,
1999-08-18,49.57048478064599,50.183453140836775,49.064119613531865,49.250675201416016,49.250675201416016,7035200,0,0,
1999-08-19,48.79760256889485,49.144062882054676,48.35120178078508,48.66434860229492,48.66434860229492,10157800,0,0,
1999-08-20,48.71765762699261,49.43722915649414,48.45114965310315,49.43722915649414,49.43722915649414,6920800,0,0,
1999-08-23,49.89028729764645,51.009620666503906,49.777021421035876,51.009620666503906,51.009620666503906,9652000,0,0,
1999-08-24,50.63651519917922,51.91575347789533,50.53657470865453,51.35608673095703,51.35608673095703,13891400,0,0,
1999-08-25,51.675884225504184,52.66196350159684,51.11621760934349,52.44875717163086,52.44875717163086,11352000,0,0,
1999-08-26,52.448756393513435,52.63531192946597,51.49599062061297,51.57594299316406,51.57594299316406,9753000,0,0,
1999-08-27,51.96238776637019,51.969050465147774,50.929669455844824,51.062923431396484,51.062923431396484,9635400,0,0,
1999-08-30,51.27612723920508,51.4360320019053,50.210095487870255,50.34334945678711,50.34334945678711,10141600,0,0,
1999-08-31,50.68981258931584,51.22282849456627,49.570479188289944,50.903018951416016,50.903018951416016,14590400,0,0,
1999-09-01,51.222823698107035,51.702537967912406,50.90301418490345,51.26946258544922,51.26946258544922,10752000,0,0,
1999-09-02,50.316696111274126,51.356077016115066,50.210092941546854,51.089569091796875,51.089569091796875,14583200,0,0,
1999-09-03,52.55537997505017,53.45484451569821,52.368824366619464,53.43485641479492,53.43485641479492,14195400,0,0,
1999-09-07,53.328249877822664,53.8612658686055,53.11504348150953,53.19499588012695,53.19499588012695,9009000,0,0,
1999-09-08,52.87517234914614,53.408188199439955,52.048997781190735,52.47541046142578,52.47541046142578,14303400,0,0,
1999-09-09,52.502058733088646,53.3548840526109,52.23555082073794,53.22163009643555,53.22163009643555,12677600,0,0,
1999-09-10,53.941190239934635,54.3609401145784,53.32822216902629,53.83458709716797,53.83458709716797,10251000,0,0,
1999-09-13,53.78130030449838,53.88790347655883,52.90182413499964,53.18832015991211,53.18832015991211,7240800,0,0,
1999-09-14,52.98177726862513,53.85459075230092,52.875174095046404,53.48147964477539,53.48147964477539,10022600,0,0,
1999-09-15,54.14774511354725,54.14774511354725,52.39545558913937,52.44875717163086,52.44875717163086,16096000,0,0,
1999-09-16,52.422119140625,52.90183349981729,51.3360991330091,52.422119140625,52.422119140625,15371000,0,0,
1999-09-17,52.90182805602666,54.10111383059653,52.82187567105533,53.994510650634766,53.994510650634766,14506400,0,0,
1999-09-20,54.15440342165956,54.367609734343255,53.75464158537763,54.121089935302734,54.121089935302734,6187200,0,0,
1999-09-21,53.648051183952695,53.75465436563963,52.66863445220393,52.821876525878906,52.821876525878906,12265800,0,0,
1999-09-22,52.90183167783725,53.661379387065644,52.262212554276495,53.38154602050781,53.38154602050781,12441800,0,0,
1999-09-23,53.941211779912315,54.04781496524811,50.85638210425775,51.16952896118164,51.16952896118164,19766000,0,0,
1999-09-24,50.84970098329304,51.43601829022828,49.99687580956905,51.23613739013672,51.23613739013672,23570800,0,0,
1999-09-27,51.96906998137797,52.34218125303914,51.43605387900487,51.5959587097168,51.5959587097168,12608800,0,0,
1999-09-28,51.336090171245196,52.02234809306716,50.23674495667603,51.835792541503906,51.835792541503906,20622000,0,0,
1999-09-29,51.835794388810086,52.208905505233396,50.79641342163086,50.79641342163086,50.79641342163086,15557000,0,0,
1999-09-30,51.276131848803686,51.86244936474635,50.6365127405026,51.32943344116211,51.32943344116211,17604200,0,0,
1999-10-01,50.63650612084337,51.34941482543945,50.10349026693976,51.34941482543945,51.34941482543945,19607400,0,0,
1999-10-04,51.62258380560706,52.68861547944509,51.329425095301595,52.50205993652344,52.50205993652344,12434200,0,0,
1999-10-05,52.68861611620073,53.51479067340974,51.75583839031958,52.87517166137695,52.87517166137695,19526400,0,0,
1999-10-06,53.19498408637421,54.01449599051049,52.38879757905316,53.93454360961914,53.93454360961914,19098200,0,0,
1999-10-07,54.23435789337838,54.49420309704445,53.4081833996709,53.807945251464844,53.807945251464844,22013600,0,0,
1999-10-08,53.59475462700482,54.527532554376855,52.8751830830321,54.374290466308594,54.374290466308594,22523200,0,0,
1999-10-11,54.52751569346911,55.16713464588517,54.3942617450491,55.14048385620117,55.14048385620117,13016000,0,0,SELL
1999-10-12,54.953940764143255,55.39367889343926,53.728004161257424,53.887908935546875,53.887908935546875,20182800,0,0,
1999-10-13,53.274935859423536,53.91455489925653,52.07565015973666,52.288856506347656,52.288856506347656,22570600,0,0,
1999-10-14,52.47542448842074,52.98178968155431,51.62259889998526,52.61534118652344,52.61534118652344,22130400,0,0,
1999-10-15,51.276129792279136,52.022352055368444,50.749776588850075,51.062923431396484,51.062923431396484,33703000,0,0,
1999-10-18,51.11623233650483,51.30278792897382,48.96418032338034,50.416648864746094,50.416648864746094,24714800,0,0,BUY
1999-10-19,50.96297468271666,51.22281989289132,49.83697877195982,50.68980407714844,50.68980407714844,26657200,0,0,
1999-10-20,51.462680752423346,52.655303726877484,50.95631569064393,52.23555374145508,52.23555374145508,22486400,0,0,
1999-10-21,51.38273187047506,53.088382720947266,51.00962074693427,53.088382720947266,53.088382720947266,22454800,0,0,
1999-10-22,53.40152999216177,53.941208585969015,52.66197043768516,52.84852600097656,52.84852600097656,16589400,0,0,
1999-10-25,52.60866373969663,53.454826391031666,52.39545740235236,52.87517166137695,52.87517166137695,13855400,0,0,
1999-10-26,53.514788821460755,53.807947525163975,52.34215400664787,52.44875717163086,52.44875717163086,13542400,0,0,
1999-10-27,52.315503349013,52.55536047083731,51.549293098740904,52.368804931640625,52.368804931640625,15225200,0,0,
1999-10-28,53.19498147509454,54.36761633727097,52.715267213295085,54.181060791015625,54.181060791015625,14103800,0,0,
1999-10-29,55.433664938342886,56.49969695638794,55.247109335185,56.07328414916992,56.07328414916992,19000000,0,0,
1999-11-01,56.07325662247484,56.73952630667725,55.706808296163516,55.78009796142578,55.78009796142578,9681800,0,0,
1999-11-02,56.073264555642496,56.766185125246444,55.60021301293211,55.813419342041016,55.813419342041016,12834800,0,0,
1999-11-03,56.60627315821272,57.24589206395524,56.446368431777096,56.926082611083984,56.926082611083984,18752600,0,0,
1999-11-04,57.7189693318473,57.832235230339904,56.95275884204441,57.56572723388672,57.56572723388672,20048600,0,0,
1999-11-05,58.73834454390459,59.031503250793406,58.15202713012695,58.15202713012695,58.15202713012695,15134600,0,0,
1999-11-08,58.365259042004695,59.53123168268401,58.178703419496,59.32468795776367,59.32468795776367,10890800,0,0,
1999-11-09,59.804395533319735,59.910998733913885,58.418553925595745,58.92491912841797,58.92491912841797,14629800,0,0,
1999-11-10,58.951550817489625,60.20413801840374,58.68504290240152,59.69777297973633,59.69777297973633,16561000,0,0,
1999-11-11,60.33743059927957,60.843795962082716,59.804414427907844,60.76384353637695,60.76384353637695,18501400,0,0,
1999-11-12,61.08361733176491,61.61663318980823,59.164760242808946,61.563331604003906,61.563331604003906,28646600,0,0,
1999-11-15,61.616673565717505,61.829880048643865,61.136958979133205,61.443443298339844,61.443443298339844,10909400,0,0,
1999-11-16,61.669951001601376,63.29564979637133,61.40344300245876,63.00249099731445,63.00249099731445,19126400,0,0,
1999-11-17,63.00246436640901,63.27563495006201,61.82982966584979,62.14963912963867,62.14963912963867,21683600,0,0,
1999-11-18,62.576041983248714,64.05516052246094,62.20293100038437,64.05516052246094,64.05516052246094,17738400,0,0,
1999-11-19,63.775355970245045,64.73478464342884,63.535498801949096,64.62818145751953,64.62818145751953,17939400,0,0,
1999-11-22,64.76143084578777,66.09397057512497,63.64209747314453,63.64209747314453,63.64209747314453,18841800,0,0,
1999-11-23,65.18783653930308,65.24113812273669,63.322281119126785,63.93524932861328,63.93524932861328,24047600,0,0,
1999-11-24,64.12180018020888,66.30050224368856,63.4555304360255,66.04065704345703,66.04065704345703,18617800,0,0,
1999-11-26,66.86685171150336,67.18666128525308,65.98737538369164,66.2538833618164,66.2538833618164,8045200,0,0,
1999-11-29,66.1206302104552,66.68029697160779,65.08124908260041,65.16120147705078,65.16120147705078,20485200,0,0,
1999-11-30,65.29447635014851,65.40107957684265,62.68269729614258,62.68269729614258,62.68269729614258,23702400,0,0,
1999-12-01,63.37556994085356,64.36164903581216,62.89585578654937,64.04183959960938,64.04183959960938,23205800,0,0,
1999-12-02,64.28172373177846,66.20058115660765,64.24174753542785,66.07398986816406,66.07398986816406,17229200,0,0,
1999-12-03,67.63976327615892,68.38598603885886,67.29330270776252,67.4798583984375,67.4798583984375,21444600,0,0,
1999-12-06,67.7396428543061,68.65243237639127,67.10668661636383,68.09276580810547,68.09276580810547,16018400,0,0,
1999-12-07,68.3059721198334,68.5724800094933,67.23327786395228,68.09276580810547,68.09276580810547,23397000,0,0,
1999-12-08,68.11276424063367,68.64578010087534,67.1066968044275,67.2666015625,67.2666015625,19563000,0,0,
1999-12-09,68.22601414629338,68.59912516115592,65.88074491001454,67.58639526367188,67.58639526367188,28445400,0,0,
1999-12-10,68.14608764648438,68.38594481848999,66.62699222378214,68.14608764648438,68.14608764648438,20428400,0,0,
1999-12-13,67.91287989306844,69.36534803951098,67.61305848669268,69.07218933105469,69.07218933105469,16209200,0,0,
1999-12-14,68.86566752075915,69.26542952262113,67.3732227138077,67.82628631591797,67.82628631591797,27760200,0,0,
1999-12-15,67.0533871382314,69.13214874267578,66.46706976261889,69.13214874267578,69.13214874267578,31797200,0,0,
1999-12-16,70.038305553841,70.9977343970443,69.7184959394399,70.83782958984375,70.83782958984375,27219600,0,0,
1999-12-17,72.06376646241782,72.383576076896,71.15097652109466,71.45079803466797,71.45079803466797,23892400,0,0,
1999-12-20,71.98380583761718,72.70337738801172,71.37083747987367,72.3835678100586,72.3835678100586,15392000,0,0,
1999-12-21,72.5967718800159,76.27458190917969,72.18368452166777,76.27458190917969,76.27458190917969,26003800,0,0,
1999-12-22,76.0613492744411,76.16795242689302,74.5689051401143,76.03469848632812,76.03469848632812,22313600,0,0,
1999-12-23,76.64104304364862,77.39392819221267,75.9014832959441,76.94086456298828,76.94086456298828,17543600,0,0,
1999-12-27,77.0208089476263,77.04745974657013,74.96869742895252,76.48779296875,76.48779296875,19281800,0,0,
1999-12-28,76.54108014849092,77.18069920265658,75.52834997939529,76.00806427001953,76.00806427001953,15346400,0,0,
1999-12-29,76.75429638012037,78.88636016845703,76.64769319070352,78.88636016845703,78.88636016845703,16512600,0,0,
1999-12-30,79.84579313517919,79.95239633028625,78.03353881835938,78.03353881835938,78.03353881835938,21887000,0,0,
1999-12-31,78.99295747394275,79.47267179058612,77.92692565917969,77.92692565917969,77.92692565917969,14464400,0,0,SELL
2000-01-03,82.03115829628815,82.03115829628815,77.39391932827186,80.80522155761719,80.80522155761719,36345200,0,0,
2000-01-04,78.45992808571619,79.73916604363546,74.99532528301812,75.26183319091797,75.26183319091797,33786600,0,0,
2000-01-05,74.6222407318825,76.43449514965678,71.85055750469829,73.34300231933594,73.34300231933594,42496600,0,0,
2000-01-06,74.08925640271411,75.0486856223176,68.01287134522532,68.3060302734375,68.3060302734375,37134800,0,0,
2000-01-07,70.73122225867378,76.75430297851562,70.35811106363933,76.75430297851562,76.75430297851562,28138200,0,0,
2000-01-10,77.60712189545502,80.11229684675062,76.70099478541194,78.88636016845703,78.88636016845703,29675600,0,0,
2000-01-11,78.24672477895562,79.20615328441966,74.19580442255193,75.04862976074219,75.04862976074219,32546600,0,0,
2000-01-12,75.9014606240355,76.1080042756634,73.3429844232253,73.39628601074219,73.39628601074219,29050000,0,0,
2000-01-13,75.47504280821919,78.03351883561645,74.2624317744007,77.8203125,77.8203125,25165200,0,0,
2000-01-14,79.31275884789157,79.84577470036396,78.45993348393574,79.632568359375,79.632568359375,21898600,0,0,
2000-01-18,78.51324432413682,80.53870480228835,77.9802284088338,80.05899047851562,80.05899047851562,16752400,0,0,
2000-01-19,79.73253479227424,81.87126159667969,78.82640754804015,81.87126159667969,81.87126159667969,19006000,0,0,
2000-01-20,81.44480443549422,82.61743905432988,80.17222936618963,81.07169342041016,81.07169342041016,25958000,0,0,
2000-01-21,82.29763318346691,82.35093475936294,81.07169693785828,82.08442687988281,82.08442687988281,18698200,0,0,
2000-01-24,83.09716872856691,83.2570734791671,77.58045483286027,78.14012145996094,78.14012145996094,28340400,0,0,
2000-01-25,78.35331578408518,80.2655098002444,76.24790355723391,79.312744140625,79.312744140625,33276200,0,0,
2000-01-26,79.52596355619885,79.5792651403518,75.90145583379837,76.11466217041016,76.11466217041016,23095600,0,0,
2000-01-27,78.24670814529955,78.8863270129723,74.72880437309944,77.23397827148438,77.23397827148438,30739200,0,0,
2000-01-28,76.75430475279343,77.15406675671423,72.27697030888048,73.34300231933594,73.34300231933594,35313800,0,0,BUY
2000-01-31,73.23639549760453,76.75430095818815,71.21093477787457,76.48779296875,76.48779296875,36014600,0,0,
2000-02-01,76.3545214624214,78.88634678141966,75.42174371331677,78.53988647460938,78.53988647460938,26417600,0,0,
